date,per,device,type,is_maintenance,month,season,day_of_year,days_since_last_maint
2025-06-02,101.610230131696,A_1,none,0,6,2,153,1.0
2025-06-03,97.3698847703097,A_1,none,0,6,2,154,2.0
2025-06-04,99.0235400444714,A_1,none,0,6,2,155,3.0
2025-06-05,99.2638284094107,A_1,small,1,6,2,156,0.0
2025-06-06,107.11265653769,A_1,none,0,6,2,157,1.0
2025-06-07,91.1955135464869,A_1,none,0,6,2,158,2.0
2025-06-08,106.995939733813,A_1,none,0,6,2,159,3.0
2025-06-09,100.265544704322,A_1,small,1,6,2,160,0.0
2025-06-10,90.7197147642877,A_1,none,0,6,2,161,1.0
2025-06-11,100.051218295759,A_1,none,0,6,2,162,2.0
2025-06-12,95.1237265102036,A_1,none,0,6,2,163,3.0
2025-06-13,101.377720007727,A_1,none,0,6,2,164,4.0
2025-06-14,104.154833994058,A_1,small,1,6,2,165,0.0
2025-06-15,93.726897475149,A_1,none,0,6,2,166,1.0
2025-06-16,95.2217086512348,A_1,none,0,6,2,167,2.0
2025-06-17,99.4656687637913,A_1,none,0,6,2,168,3.0
2025-06-18,103.77528820438,A_1,small,1,6,2,169,0.0
2025-06-19,97.8198083133243,A_1,none,0,6,2,170,1.0
2025-06-20,101.175838558264,A_1,none,0,6,2,171,2.0
2025-06-21,92.8827339725958,A_1,small,1,6,2,172,0.0
2025-06-22,102.961708616765,A_1,none,0,6,2,173,1.0
2025-06-23,97.1844461280406,A_1,none,0,6,2,174,2.0
2025-06-24,97.5393624875594,A_1,none,0,6,2,175,3.0
2025-06-25,103.875784464426,A_1,none,0,6,2,176,4.0
2025-06-26,100.432900616071,A_1,small,1,6,2,177,0.0
2025-06-27,104.395947766134,A_1,none,0,6,2,178,1.0
2025-06-28,101.444647206872,A_1,none,0,6,2,179,2.0
2025-06-29,110.367081796382,A_1,medium,1,6,2,180,0.0
2025-06-30,110.367081796382,A_1,none,0,6,2,181,1.0
2025-07-01,110.367081796382,A_1,none,0,7,2,182,2.0
2025-07-02,106.236386555298,A_1,small,1,7,2,183,0.0
2025-07-03,109.418835847569,A_1,none,0,7,2,184,1.0
2025-07-04,108.062413388425,A_1,none,0,7,2,185,2.0
2025-07-05,105.520595431999,A_1,none,0,7,2,186,3.0
2025-07-06,104.32212342187,A_1,small,1,7,2,187,0.0
2025-07-07,107.857528890571,A_1,none,0,7,2,188,1.0
2025-07-08,111.131458061327,A_1,none,0,7,2,189,2.0
2025-07-09,106.567499606703,A_1,none,0,7,2,190,3.0
2025-07-10,103.532600223089,A_1,small,1,7,2,191,0.0
2025-07-11,105.077393015213,A_1,none,0,7,2,192,1.0
2025-07-12,110.561062246764,A_1,none,0,7,2,193,2.0
2025-07-13,109.401705003949,A_1,none,0,7,2,194,3.0
2025-07-14,106.619397195894,A_1,small,1,7,2,195,0.0
2025-07-15,98.4853940294287,A_1,none,0,7,2,196,1.0
2025-07-16,106.178252723949,A_1,none,0,7,2,197,2.0
2025-07-17,107.572752283543,A_1,none,0,7,2,198,3.0
2025-07-18,105.593031982041,A_1,small,1,7,2,199,0.0
2025-07-19,110.213313867779,A_1,none,0,7,2,200,1.0
2025-07-20,103.715929776371,A_1,none,0,7,2,201,2.0
2025-07-21,110.12526453366,A_1,none,0,7,2,202,3.0
2025-07-22,101.357881120289,A_1,small,1,7,2,203,0.0
2025-07-23,107.273755975212,A_1,none,0,7,2,204,1.0
2025-07-24,103.590215158149,A_1,none,0,7,2,205,2.0
2025-07-25,109.181475160148,A_1,none,0,7,2,206,3.0
2025-07-26,95.5694100872086,A_1,none,0,7,2,207,4.0
2025-07-27,100.819615486485,A_1,small,1,7,2,208,0.0
2025-07-28,100.49315651204,A_1,none,0,7,2,209,1.0
2025-07-29,100.49315651204,A_1,none,0,7,2,210,2.0
2025-07-30,100.360841380941,A_1,small,1,7,2,211,0.0
2025-07-31,106.838637998024,A_1,none,0,7,2,212,1.0
2025-08-01,107.1718978689,A_1,none,0,8,2,213,2.0
2025-08-02,101.612681741631,A_1,small,1,8,2,214,0.0
2025-08-03,101.205494129035,A_1,none,0,8,2,215,1.0
2025-08-04,104.377831326019,A_1,none,0,8,2,216,2.0
2025-08-05,100.923691695015,A_1,small,1,8,2,217,0.0
2025-08-06,103.820016721141,A_1,none,0,8,2,218,1.0
2025-08-07,103.651217214526,A_1,none,0,8,2,219,2.0
2025-08-08,101.936505453114,A_1,small,1,8,2,220,0.0
2025-08-09,107.750078468606,A_1,none,0,8,2,221,1.0
2025-08-10,104.287842351407,A_1,none,0,8,2,222,2.0
2025-08-11,99.8060195351094,A_1,none,0,8,2,223,3.0
2025-08-12,103.670911099027,A_1,small,1,8,2,224,0.0
2025-08-13,103.10209882029,A_1,none,0,8,2,225,1.0
2025-08-14,102.943191898467,A_1,none,0,8,2,226,2.0
2025-08-15,101.002355994542,A_1,small,1,8,2,227,0.0
2025-08-16,99.3649524812078,A_1,none,0,8,2,228,1.0
2025-08-17,100.729588658452,A_1,none,0,8,2,229,2.0
2025-08-18,102.700803853704,A_1,none,0,8,2,230,3.0
2025-08-19,99.3774403111798,A_1,none,0,8,2,231,4.0
2025-08-20,98.3733524672214,A_1,small,1,8,2,232,0.0
2025-08-21,102.424761002893,A_1,none,0,8,2,233,1.0
2025-08-22,100.086383585045,A_1,none,0,8,2,234,2.0
2025-08-23,103.124858909716,A_1,none,0,8,2,235,3.0
2025-08-24,102.921245852646,A_1,none,0,8,2,236,4.0
2025-08-25,96.7189943677123,A_1,small,1,8,2,237,0.0
2025-08-26,96.7189943677123,A_1,none,0,8,2,238,1.0
2025-08-27,103.289402330444,A_1,none,0,8,2,239,2.0
2025-08-28,96.6657386311614,A_1,small,1,8,2,240,0.0
2025-08-29,99.6262566935516,A_1,none,0,8,2,241,1.0
2025-08-30,101.762131811159,A_1,none,0,8,2,242,2.0
2025-08-31,97.2698980025629,A_1,small,1,8,2,243,0.0
2025-09-01,98.6086382294098,A_1,none,0,9,3,244,1.0
2025-09-02,96.8912701788116,A_1,none,0,9,3,245,2.0
2025-09-03,97.5887100567586,A_1,none,0,9,3,246,3.0
2025-09-04,97.0093777728411,A_1,none,0,9,3,247,4.0
2025-09-05,96.7956507776985,A_1,small,1,9,3,248,0.0
2025-09-06,93.3977177033135,A_1,none,0,9,3,249,1.0
2025-09-07,93.1173452995274,A_1,none,0,9,3,250,2.0
2025-09-08,92.4762657431476,A_1,none,0,9,3,251,3.0
2025-09-09,91.2402594762039,A_1,none,0,9,3,252,4.0
2025-09-10,90.5398579261737,A_1,small,1,9,3,253,0.0
2025-09-11,90.2569208589623,A_1,none,0,9,3,254,1.0
2025-09-12,91.1564155054896,A_1,none,0,9,3,255,2.0
2025-09-13,88.9027654869914,A_1,none,0,9,3,256,3.0
2025-09-14,89.5992206729643,A_1,small,1,9,3,257,0.0
2025-09-15,110.515476822915,A_1,medium,1,9,3,258,0.0
2025-09-16,110.515476822915,A_1,none,0,9,3,259,1.0
2025-09-17,110.515476822915,A_1,none,0,9,3,260,2.0
2025-09-18,110.197446003496,A_1,none,0,9,3,261,3.0
2025-09-19,110.591417927483,A_1,small,1,9,3,262,0.0
2025-09-20,106.896843504885,A_1,none,0,9,3,263,1.0
2025-09-21,108.640832586463,A_1,none,0,9,3,264,2.0
2025-09-22,106.60537724663,A_1,none,0,9,3,265,3.0
2025-09-23,107.434155133335,A_1,small,1,9,3,266,0.0
2025-09-24,105.762749903019,A_1,none,0,9,3,267,1.0
2025-09-25,103.992875201336,A_1,none,0,9,3,268,2.0
2025-09-26,104.030745074205,A_1,none,0,9,3,269,3.0
2025-09-27,103.098752548016,A_1,small,1,9,3,270,0.0
2025-09-28,102.742103395581,A_1,none,0,9,3,271,1.0
2025-09-29,101.979143067991,A_1,none,0,9,3,272,2.0
2025-09-30,101.650556556282,A_1,none,0,9,3,273,3.0
2025-10-01,101.514765166283,A_1,small,1,10,3,274,0.0
2025-10-02,101.729224050332,A_1,none,0,10,3,275,1.0
2025-10-03,98.7396489549291,A_1,none,0,10,3,276,2.0
2025-10-04,101.060627142963,A_1,none,0,10,3,277,3.0
2025-10-05,99.2700889885928,A_1,small,1,10,3,278,0.0
2025-10-06,99.6492923470607,A_1,none,0,10,3,279,1.0
2025-10-07,97.3832559056906,A_1,none,0,10,3,280,2.0
2025-10-08,98.0151922791746,A_1,none,0,10,3,281,3.0
2025-10-09,97.135271306054,A_1,small,1,10,3,282,0.0
2025-10-10,95.3723045959663,A_1,none,0,10,3,283,1.0
2025-10-11,96.3534087592084,A_1,none,0,10,3,284,2.0
2025-10-12,94.8965057700698,A_1,small,1,10,3,285,0.0
2025-10-13,93.3785742963711,A_1,none,0,10,3,286,1.0
2025-10-14,94.4942165341518,A_1,none,0,10,3,287,2.0
2025-10-15,93.0069514387044,A_1,none,0,10,3,288,3.0
2025-10-16,92.3394576151525,A_1,none,0,10,3,289,4.0
2025-10-17,91.8577865740651,A_1,small,1,10,3,290,0.0
2025-10-18,92.333269210692,A_1,none,0,10,3,291,1.0
2025-10-19,92.4909160223263,A_1,none,0,10,3,292,2.0
2025-10-20,90.1191330801173,A_1,none,0,10,3,293,3.0
2025-10-21,89.8445573348729,A_1,small,1,10,3,294,0.0
2025-10-22,89.6545076864184,A_1,none,0,10,3,295,1.0
2025-10-23,89.0750533637084,A_1,none,0,10,3,296,2.0
2025-10-24,87.5157855285625,A_1,none,0,10,3,297,3.0
2025-10-25,87.4086465088003,A_1,none,0,10,3,298,4.0
2025-10-26,86.697292455483,A_1,small,1,10,3,299,0.0
2025-10-27,88.9039276723266,A_1,none,0,10,3,300,1.0
2025-10-28,86.5101972540133,A_1,none,0,10,3,301,2.0
2025-10-29,84.1021569505311,A_1,none,0,10,3,302,3.0
2025-10-30,84.2246834096734,A_1,none,0,10,3,303,4.0
2025-10-31,85.0389902821619,A_1,small,1,10,3,304,0.0
2025-11-01,84.2413288382825,A_1,none,0,11,3,305,1.0
2025-11-02,83.3754034680272,A_1,none,0,11,3,306,2.0
2025-11-03,72.1881647190095,A_1,none,0,11,3,307,3.0
2025-11-04,82.0141635856551,A_1,small,1,11,3,308,0.0
2025-11-05,80.8957293555536,A_1,none,0,11,3,309,1.0
2025-11-06,80.58165713074,A_1,none,0,11,3,310,2.0
2025-11-07,81.162743944624,A_1,small,1,11,3,311,0.0
2025-11-08,80.2464901433106,A_1,none,0,11,3,312,1.0
2025-11-09,80.7940481484839,A_1,none,0,11,3,313,2.0
2025-11-10,78.7669984230899,A_1,none,0,11,3,314,3.0
2025-11-11,79.0957147037267,A_1,small,1,11,3,315,0.0
2025-11-12,79.2565514639422,A_1,none,0,11,3,316,1.0
2025-11-13,78.567200521685,A_1,none,0,11,3,317,2.0
2025-11-14,81.2489933232409,A_1,large,1,11,3,318,0.0
2025-11-15,81.2489933232409,A_1,none,0,11,3,319,1.0
2025-11-16,81.2489933232409,A_1,none,0,11,3,320,2.0
2025-11-17,80.567200290813,A_1,none,0,11,3,321,3.0
2025-11-18,79.4334909044357,A_1,none,0,11,3,322,4.0
2025-11-19,78.8623711530084,A_1,small,1,11,3,323,0.0
2025-11-20,77.5583731324148,A_1,none,0,11,3,324,1.0
2025-11-21,76.0598477518675,A_1,none,0,11,3,325,2.0
2025-11-22,76.8766208155151,A_1,small,1,11,3,326,0.0
2025-11-23,73.9327595695555,A_1,none,0,11,3,327,1.0
2025-11-24,73.9327595695555,A_1,none,0,11,3,328,2.0
2025-11-25,73.5412394535086,A_1,small,1,11,3,329,0.0
2025-11-26,73.2963831431785,A_1,none,0,11,3,330,1.0
2025-11-27,72.894318044534,A_1,none,0,11,3,331,2.0
2025-11-28,71.050050946616,A_1,small,1,11,3,332,0.0
2025-11-29,72.1668021662216,A_1,none,0,11,3,333,1.0
2025-11-30,69.5370735320606,A_1,none,0,11,3,334,2.0
2025-12-01,69.7554143757178,A_1,none,0,12,4,335,3.0
2025-12-02,68.2147942417638,A_1,none,0,12,4,336,4.0
2025-12-03,67.5980668899754,A_1,small,1,12,4,337,0.0
2025-12-04,67.1124942084423,A_1,none,0,12,4,338,1.0
2025-12-05,66.3912643569107,A_1,none,0,12,4,339,2.0
2025-12-06,65.1087062822931,A_1,none,0,12,4,340,3.0
2025-12-07,64.522446323319,A_1,none,0,12,4,341,4.0
2025-12-08,64.0619710457607,A_1,small,1,12,4,342,0.0
2025-12-09,63.8834371183487,A_1,none,0,12,4,343,1.0
2025-12-10,63.2620797021795,A_1,none,0,12,4,344,2.0
2025-12-11,63.1721840576094,A_1,small,1,12,4,345,0.0
2025-12-12,62.1599733932612,A_1,none,0,12,4,346,1.0
2025-12-13,61.9561839551672,A_1,none,0,12,4,347,2.0
2025-12-14,61.5782512729917,A_1,small,1,12,4,348,0.0
2025-12-15,61.3147392855213,A_1,none,0,12,4,349,1.0
2025-12-16,60.6276760090039,A_1,none,0,12,4,350,2.0
2025-12-17,60.2767697503694,A_1,none,0,12,4,351,3.0
2025-12-18,59.373539051525,A_1,small,1,12,4,352,0.0
2025-12-19,59.0245032617222,A_1,none,0,12,4,353,1.0
2025-12-20,59.1769910301483,A_1,none,0,12,4,354,2.0
2025-12-21,58.3944970904904,A_1,small,1,12,4,355,0.0
2025-12-22,58.1469258498389,A_1,none,0,12,4,356,1.0
2025-12-23,57.4714277314569,A_1,none,0,12,4,357,2.0
2025-12-24,57.1926959184119,A_1,none,0,12,4,358,3.0
2025-12-25,56.9247082196475,A_1,small,1,12,4,359,0.0
2025-12-26,55.8771601655706,A_1,none,0,12,4,360,1.0
2025-12-27,55.5936457670691,A_1,none,0,12,4,361,2.0
2025-12-28,55.0522469143469,A_1,small,1,12,4,362,0.0
2025-12-29,54.1805191843885,A_1,none,0,12,4,363,1.0
2025-12-30,54.0830113342752,A_1,none,0,12,4,364,2.0
2025-12-31,52.9255511850134,A_1,none,0,12,4,365,3.0
2026-01-01,52.5733491181438,A_1,small,1,1,4,1,0.0
2026-01-02,51.9842638212875,A_1,none,0,1,4,2,1.0
2026-01-03,51.4462108578355,A_1,none,0,1,4,3,2.0
2026-01-04,51.4462108578355,A_1,none,0,1,4,4,3.0
2026-01-05,50.4580373677012,A_1,none,0,1,4,5,4.0
2026-01-06,49.7720912030994,A_1,small,1,1,4,6,0.0
2026-01-07,48.8639815626101,A_1,none,0,1,4,7,1.0
2026-01-08,49.0540016963725,A_1,none,0,1,4,8,2.0
2026-01-09,47.052425189335,A_1,small,1,1,4,9,0.0
2026-01-10,46.5645983949371,A_1,none,0,1,4,10,1.0
2026-01-11,45.2170380310204,A_1,none,0,1,4,11,2.0
2026-01-12,44.4781110313803,A_1,small,1,1,4,12,0.0
2026-01-13,43.5359802801354,A_1,none,0,1,4,13,1.0
2026-01-14,43.9704304351957,A_1,none,0,1,4,14,2.0
2026-01-15,42.1165883752765,A_1,small,1,1,4,15,0.0
2026-01-16,41.1526166661658,A_1,none,0,1,4,16,1.0
2026-01-17,39.7155411301964,A_1,none,0,1,4,17,2.0
2026-01-18,38.7024507724925,A_1,small,1,1,4,18,0.0
2026-01-19,96.0285954501788,A_1,medium,1,1,4,19,0.0
2026-01-20,96.0285954501788,A_1,none,0,1,4,20,1.0
2026-01-21,96.0285954501788,A_1,none,0,1,4,21,2.0
2026-01-22,95.2570697410597,A_1,small,1,1,4,22,0.0
2026-01-23,94.4834635354782,A_1,none,0,1,4,23,1.0
2026-01-24,95.7100964336881,A_1,none,0,1,4,24,2.0
2026-01-25,92.9680524423463,A_1,small,1,1,4,25,0.0
2026-01-26,92.6084671320275,A_1,none,0,1,4,26,1.0
2026-01-27,92.4698539370683,A_1,none,0,1,4,27,2.0
2026-01-28,92.0911754076066,A_1,none,0,1,4,28,3.0
2026-01-29,91.1486837295125,A_1,none,0,1,4,29,4.0
2026-01-30,90.8356601426083,A_1,small,1,1,4,30,0.0
2026-01-31,89.9780225537938,A_1,none,0,1,4,31,1.0
2026-02-01,90.146247492751,A_1,none,0,2,4,32,2.0
2026-02-02,88.8010309554713,A_1,none,0,2,4,33,3.0
2026-02-03,89.3329181959855,A_1,none,0,2,4,34,4.0
2026-02-04,88.7611628042627,A_1,small,1,2,4,35,0.0
2026-02-05,88.4612356300259,A_1,none,0,2,4,36,1.0
2026-02-06,86.8537154218535,A_1,none,0,2,4,37,2.0
2026-02-07,86.1972875846777,A_1,small,1,2,4,38,0.0
2026-02-08,86.0134670995276,A_1,none,0,2,4,39,1.0
2026-02-09,84.2262717248989,A_1,none,0,2,4,40,2.0
2026-02-10,84.2262717248989,A_1,none,0,2,4,41,3.0
2026-02-11,82.9866603555105,A_1,none,0,2,4,42,4.0
2026-02-12,83.5276752210877,A_1,small,1,2,4,43,0.0
2026-02-13,59.41028406666,A_1,none,0,2,4,44,1.0
2026-02-14,83.5487361636733,A_1,none,0,2,4,45,2.0
2026-02-15,82.4656044797036,A_1,small,1,2,4,46,0.0
2026-02-16,82.1563152408453,A_1,none,0,2,4,47,1.0
2026-02-17,81.5061162261511,A_1,none,0,2,4,48,2.0
2026-02-18,80.2814487723619,A_1,small,1,2,4,49,0.0
2026-02-19,79.8730227780013,A_1,none,0,2,4,50,1.0
2026-02-20,79.6933392833278,A_1,none,0,2,4,51,2.0
2026-02-21,79.0319231582417,A_1,none,0,2,4,52,3.0
2026-02-22,78.1599133879078,A_1,none,0,2,4,53,4.0
2026-02-23,77.9891528875157,A_1,small,1,2,4,54,0.0
2026-02-24,77.1930523464516,A_1,none,0,2,4,55,1.0
2026-02-25,77.056319136661,A_1,none,0,2,4,56,2.0
2026-02-26,76.0720267261367,A_1,small,1,2,4,57,0.0
2026-02-27,75.1891695329893,A_1,none,0,2,4,58,1.0
2026-02-28,74.6317671239534,A_1,none,0,2,4,59,2.0
2026-03-01,73.6962055190292,A_1,none,0,3,1,60,3.0
2026-03-02,73.500630737895,A_1,none,0,3,1,61,4.0
2026-03-03,74.0755799847934,A_1,small,1,3,1,62,0.0
2026-03-04,73.986223969121,A_1,none,0,3,1,63,1.0
2026-03-05,72.8142425449782,A_1,none,0,3,1,64,2.0
2026-03-06,72.7135365175952,A_1,none,0,3,1,65,3.0
2026-03-07,72.7135365175952,A_1,medium,1,3,1,66,0.0
2026-03-08,105.034423350534,A_1,none,0,3,1,67,1.0
2026-03-09,105.034423350534,A_1,none,0,3,1,68,2.0
2026-03-10,104.088090960816,A_1,small,1,3,1,69,0.0
2026-03-11,103.785842415559,A_1,none,0,3,1,70,1.0
2026-03-12,103.11076112483,A_1,none,0,3,1,71,2.0
2026-03-13,102.975750535961,A_1,none,0,3,1,72,3.0
2026-03-14,101.361623187389,A_1,small,1,3,1,73,0.0
2026-03-15,102.999266831564,A_1,none,0,3,1,74,1.0
2026-03-16,100.241701597959,A_1,none,0,3,1,75,2.0
2026-03-17,101.918959635623,A_1,none,0,3,1,76,3.0
2026-03-18,100.86931587937,A_1,none,0,3,1,77,4.0
2026-03-19,100.528703555256,A_1,small,1,3,1,78,0.0
2026-03-20,100.686381861556,A_1,none,0,3,1,79,1.0
2026-03-21,100.97554425463,A_1,none,0,3,1,80,2.0
2026-03-22,101.52188195983,A_1,none,0,3,1,81,3.0
2026-03-23,98.4648034550052,A_1,small,1,3,1,82,0.0
2026-03-24,99.3899367395218,A_1,none,0,3,1,83,1.0
2026-03-25,98.9252028446807,A_1,none,0,3,1,84,2.0
2026-03-26,99.4603305082225,A_1,none,0,3,1,85,3.0
2026-03-27,98.3192931594375,A_1,small,1,3,1,86,0.0
2026-03-28,97.1666749789745,A_1,none,0,3,1,87,1.0
2026-03-29,99.1908089526102,A_1,none,0,3,1,88,2.0
2026-03-30,97.4465154601251,A_1,none,0,3,1,89,3.0
2026-03-31,96.8760078205058,A_1,none,0,3,1,90,4.0
2026-04-01,95.2138121731786,A_1,small,1,4,1,91,0.0
2024-04-01,127.431075459284,A_10,none,0,4,1,92,9999.0
2024-04-02,127.431075459284,A_10,small,1,4,1,93,0.0
2024-04-03,127.431075459284,A_10,none,0,4,1,94,1.0
2024-04-04,127.431075459284,A_10,none,0,4,1,95,2.0
2024-04-05,127.431075459284,A_10,small,1,4,1,96,0.0
2024-04-06,127.458397294507,A_10,none,0,4,1,97,1.0
2024-04-07,127.745901047478,A_10,none,0,4,1,98,2.0
2024-04-08,128.008882972013,A_10,small,1,4,1,99,0.0
2024-04-09,128.008882972013,A_10,none,0,4,1,100,1.0
2024-04-10,127.721667079911,A_10,none,0,4,1,101,2.0
2024-04-11,127.318093883045,A_10,none,0,4,1,102,3.0
2024-04-12,126.330327051085,A_10,small,1,4,1,103,0.0
2024-04-13,127.592799962597,A_10,none,0,4,1,104,1.0
2024-04-14,127.70177897773,A_10,none,0,4,1,105,2.0
2024-04-15,124.836762089467,A_10,none,0,4,1,106,3.0
2024-04-16,125.595672436696,A_10,none,0,4,1,107,4.0
2024-04-17,124.208513871514,A_10,small,1,4,1,108,0.0
2024-04-18,123.467027458436,A_10,none,0,4,1,109,1.0
2024-04-19,122.959807024731,A_10,none,0,4,1,110,2.0
2024-04-20,123.854950464427,A_10,none,0,4,1,111,3.0
2024-04-21,123.996015703754,A_10,none,0,4,1,112,4.0
2024-04-22,122.060407227578,A_10,small,1,4,1,113,0.0
2024-04-23,122.859340705209,A_10,none,0,4,1,114,1.0
2024-04-24,123.9952688634,A_10,none,0,4,1,115,2.0
2024-04-25,123.656992548471,A_10,small,1,4,1,116,0.0
2024-04-26,121.680737476734,A_10,none,0,4,1,117,1.0
2024-04-27,122.674892471936,A_10,none,0,4,1,118,2.0
2024-04-28,121.08269300772,A_10,none,0,4,1,119,3.0
2024-04-29,123.132091867765,A_10,none,0,4,1,120,4.0
2024-04-30,120.020005815149,A_10,small,1,4,1,121,0.0
2024-05-01,120.020005815149,A_10,none,0,5,1,122,1.0
2024-05-02,120.020005815149,A_10,none,0,5,1,123,2.0
2024-05-03,120.020005815149,A_10,none,0,5,1,124,3.0
2024-05-04,120.020005815149,A_10,small,1,5,1,125,0.0
2024-05-05,120.020005815149,A_10,none,0,5,1,126,1.0
2024-05-06,120.020005815149,A_10,none,0,5,1,127,2.0
2024-05-07,120.020005815149,A_10,none,0,5,1,128,3.0
2024-05-08,120.020005815149,A_10,none,0,5,1,129,4.0
2024-05-09,120.020005815149,A_10,small,1,5,1,130,0.0
2024-05-10,120.020005815149,A_10,none,0,5,1,131,1.0
2024-05-11,120.020005815149,A_10,none,0,5,1,132,2.0
2024-05-12,120.020005815149,A_10,small,1,5,1,133,0.0
2024-05-13,120.020005815149,A_10,none,0,5,1,134,1.0
2024-05-14,120.020005815149,A_10,none,0,5,1,135,2.0
2024-05-15,121.984040495816,A_10,small,1,5,1,136,0.0
2024-05-16,120.308116421468,A_10,none,0,5,1,137,1.0
2024-05-17,120.875656396795,A_10,none,0,5,1,138,2.0
2024-05-18,120.530801501262,A_10,none,0,5,1,139,3.0
2024-05-19,119.835148819623,A_10,small,1,5,1,140,0.0
2024-05-20,120.848362234309,A_10,none,0,5,1,141,1.0
2024-05-21,119.269153245032,A_10,none,0,5,1,142,2.0
2024-05-22,118.710703274541,A_10,none,0,5,1,143,3.0
2024-05-23,119.656191767151,A_10,small,1,5,1,144,0.0
2024-05-24,119.196104563435,A_10,none,0,5,1,145,1.0
2024-05-25,119.497705505759,A_10,medium,1,5,1,146,0.0
2024-05-26,141.790070910475,A_10,none,0,5,1,147,1.0
2024-05-27,141.639592597815,A_10,none,0,5,1,148,2.0
2024-05-28,141.683531881402,A_10,small,1,5,1,149,0.0
2024-05-29,140.7595627931,A_10,none,0,5,1,150,1.0
2024-05-30,141.796093908119,A_10,none,0,5,1,151,2.0
2024-05-31,142.496419447945,A_10,none,0,5,1,152,3.0
2024-06-01,140.74234985096,A_10,none,0,6,2,153,4.0
2024-06-02,140.443734953669,A_10,small,1,6,2,154,0.0
2024-06-03,140.443734953669,A_10,none,0,6,2,155,1.0
2024-06-04,141.661357076485,A_10,none,0,6,2,156,2.0
2024-06-05,143.361997247076,A_10,small,1,6,2,157,0.0
2024-06-06,143.936936054029,A_10,none,0,6,2,158,1.0
2024-06-07,141.295872401148,A_10,none,0,6,2,159,2.0
2024-06-08,142.582831101034,A_10,none,0,6,2,160,3.0
2024-06-09,141.128816494292,A_10,small,1,6,2,161,0.0
2024-06-10,141.398432380091,A_10,none,0,6,2,162,1.0
2024-06-11,138.422836538136,A_10,none,0,6,2,163,2.0
2024-06-12,142.50961667848,A_10,none,0,6,2,164,3.0
2024-06-13,141.150369810056,A_10,small,1,6,2,165,0.0
2024-06-14,142.436692453115,A_10,none,0,6,2,166,1.0
2024-06-15,143.369246742114,A_10,none,0,6,2,167,2.0
2024-06-16,141.561450615778,A_10,none,0,6,2,168,3.0
2024-06-17,140.955424165392,A_10,small,1,6,2,169,0.0
2024-06-18,138.216940192048,A_10,none,0,6,2,170,1.0
2024-06-19,142.484529803447,A_10,none,0,6,2,171,2.0
2024-06-20,144.744472909273,A_10,none,0,6,2,172,3.0
2024-06-21,136.691019741913,A_10,none,0,6,2,173,4.0
2024-06-22,143.988736554109,A_10,small,1,6,2,174,0.0
2024-06-23,138.571021661477,A_10,none,0,6,2,175,1.0
2024-06-24,139.442800756669,A_10,none,0,6,2,176,2.0
2024-06-25,140.351254812097,A_10,none,0,6,2,177,3.0
2024-06-26,139.354924127664,A_10,small,1,6,2,178,0.0
2024-06-27,139.982536156698,A_10,none,0,6,2,179,1.0
2024-06-28,141.118338179985,A_10,none,0,6,2,180,2.0
2024-06-29,140.715115711557,A_10,small,1,6,2,181,0.0
2024-06-30,137.200579357959,A_10,none,0,6,2,182,1.0
2024-07-01,136.412237527646,A_10,none,0,7,2,183,2.0
2024-07-02,142.054628039564,A_10,small,1,7,2,184,0.0
2024-07-03,168.977457300844,A_10,none,0,7,2,185,1.0
2024-07-04,138.297095605018,A_10,none,0,7,2,186,2.0
2024-07-05,141.73281285312,A_10,none,0,7,2,187,3.0
2024-07-06,138.830785137876,A_10,none,0,7,2,188,4.0
2024-07-07,137.331934521896,A_10,small,1,7,2,189,0.0
2024-07-08,140.60114808478,A_10,none,0,7,2,190,1.0
2024-07-09,139.915583972026,A_10,none,0,7,2,191,2.0
2024-07-10,139.818604162164,A_10,none,0,7,2,192,3.0
2024-07-11,138.530540360259,A_10,none,0,7,2,193,4.0
2024-07-12,136.34800048992,A_10,small,1,7,2,194,0.0
2024-07-13,140.154110815712,A_10,none,0,7,2,195,1.0
2024-07-14,136.826779359155,A_10,none,0,7,2,196,2.0
2024-07-15,135.977364662445,A_10,none,0,7,2,197,3.0
2024-07-16,137.25428351099,A_10,small,1,7,2,198,0.0
2024-07-17,136.841072210372,A_10,none,0,7,2,199,1.0
2024-07-18,143.065137641893,A_10,none,0,7,2,200,2.0
2024-07-19,132.878490100564,A_10,none,0,7,2,201,3.0
2024-07-20,136.606141134196,A_10,none,0,7,2,202,4.0
2024-07-21,140.192005196511,A_10,small,1,7,2,203,0.0
2024-07-22,134.849236091312,A_10,none,0,7,2,204,1.0
2024-07-23,139.306503475774,A_10,none,0,7,2,205,2.0
2024-07-24,132.660794835148,A_10,small,1,7,2,206,0.0
2024-07-25,134.935526325936,A_10,large,1,7,2,207,0.0
2024-07-26,144.472932701618,A_10,none,0,7,2,208,1.0
2024-07-27,144.472932701618,A_10,none,0,7,2,209,2.0
2024-07-28,145.805074358251,A_10,small,1,7,2,210,0.0
2024-07-29,145.372238896935,A_10,none,0,7,2,211,1.0
2024-07-30,145.122057726103,A_10,none,0,7,2,212,2.0
2024-07-31,143.241473660461,A_10,small,1,7,2,213,0.0
2024-08-01,143.241473660461,A_10,none,0,8,2,214,1.0
2024-08-02,146.990298568635,A_10,none,0,8,2,215,2.0
2024-08-03,146.52084035639,A_10,none,0,8,2,216,3.0
2024-08-04,147.092996677123,A_10,small,1,8,2,217,0.0
